BIBTEXKEY,first_name,middle_name,last_name,full_name,JOURNAL,NUMBER,PAGES,PUBLISHER,TITLE,VOLUME,YEAR,DOI,ISSN,AUTHOR_KEYWORDS,PUBLICATION_STAGE,AFFILIATIONS,Affiliation_country,Affiliation_country_code,Gender,Gender.Probability,Gender.Count,author_id,paper_id_author_id,author_order,Max,author_last,author_single,unique_name,OA,Citations
Drott2003283,Eric,NA,Drott,Eric Drott,Music Analysis,3,283 – 314,Blackwell Publishing Ltd,The role of Triadic Harmony in Ligeti's Recent Music,22,2003,10.1111/j.0262-5245.2003.00187.x,2625245,NA,Final,NA,NA,NA,male,1,216,author1,Drott2003283_author1,1,1,0,1,drott_eric,Undefined,11
Huovinen2007159,Erkki,NA,Huovinen,Erkki Huovinen,Music Analysis,1-2,159 – 214,NA,Bird's-eye views of the musical surface: Methods for systematic pitch-class set analysis,26,2007,10.1111/j.1468-2249.2008.00267.x,2625245,NA,Final,NA,NA,NA,male,0.96,24,author1,Huovinen2007159_author1,1,2,0,0,huovinen_erkki,Undefined,11
Huovinen2007159,Atte,NA,Tenkanen,Atte Tenkanen,Music Analysis,1-2,159 – 214,NA,Bird's-eye views of the musical surface: Methods for systematic pitch-class set analysis,26,2007,10.1111/j.1468-2249.2008.00267.x,2625245,NA,Final,NA,NA,NA,female,1,1,author2,Huovinen2007159_author2,2,2,1,0,tenkanen_atte,Undefined,11
Wai-Ling200253,Cheong,NA,Wai-Ling,Cheong Wai-Ling,Music Analysis,1,53 – 84,NA,Messiaen's triadic colouration: Modes as interversion,21,2002,10.1111/1468-2249.00150,2625245,NA,Final,"Chinese University of Hong Kong, Hong Kong",Hong Kong,HK,male,0.94,723,author1,Wai-Ling200253_author1,1,1,0,1,wai-ling_cheong,Undefined,12
Whittall2003249,Arnold,NA,Whittall,Arnold Whittall,Music Analysis,3,249 – 252,Blackwell Publishing Ltd,Anthony pople remembered,22,2003,10.1111/j.0262-5245.2003.00185.x,2625245,NA,Final,NA,NA,NA,male,1,93,author1,Whittall2003249_author1,1,1,0,1,whittall_arnold,Undefined,2
Locanto2009221,Massimilliano,NA,Locanto,Massimilliano Locanto,Music Analysis,2-3,221 – 266,NA,Composing with intervals': Intervallic syntax and serial technique in Late Stravinsky,28,2009,10.1111/j.1468-2249.2011.00302.x,2625245,NA,Final,"University of Salerno, Italy",Italy,IT,male,1,12,author1,Locanto2009221_author1,1,1,0,1,locanto_massimilliano,Undefined,0
Swinkin201237,Jeffrey,NA,Swinkin,Jeffrey Swinkin,Music Analysis,1,37 – 89,NA,Variation as Thematic actualisation: The case of Brahms's op. 9,31,2012,10.1111/j.1468-2249.2012.00341.x,2625245,NA,Final,"University of Michigan, United States",United States,US,male,1,177405,author1,Swinkin201237_author1,1,1,0,1,swinkin_jeffrey,Open Access,5
Utz2017216,Christian,NA,Utz,Christian Utz,Music Analysis,2,216 – 256,Blackwell Publishing Ltd,"Time-Space Experience in Works for Solo Cello by Lachenmann, Xenakis and Ferneyhough: a Performance-Sensitive Approach to Morphosyntactic Musical Analysis",36,2017,10.1111/musa.12076,2625245,NA,Final,"University of Vienna, Austria",Austria,AT,male,1,30707,author1,Utz2017216_author1,1,1,0,1,utz_christian,Open Access,9
Terrigno2017350,Loretta,NA,Terrigno,Loretta Terrigno,Music Analysis,3,350 – 371,Blackwell Publishing Ltd,"Tonal Problems as Agents of Narrative in Brahms's Unbewegte laue Luft, Op. 57 No. 8",36,2017,10.1111/musa.12100,2625245,NA,Final,NA,NA,NA,female,1,44,author1,Terrigno2017350_author1,1,1,0,1,terrigno_loretta,Undefined,1
Heine2018103,Erik,NA,Heine,Erik Heine,Music Analysis,1,103 – 132,Blackwell Publishing Ltd,Chromatic Mediants and Narrative Context in Film,37,2018,10.1111/musa.12106,2625245,NA,Final,NA,NA,NA,male,0.94,34,author1,Heine2018103_author1,1,1,0,1,heine_erik,Undefined,17
Duane2019387,Benjamin,NA,Duane,Benjamin Duane,Music Analysis,3,387 – 420,John Wiley and Sons Inc,"The Development-Ending Dominant and the Late Cadence in vi: Changing Norms in the Sonatas of Haydn, Mozart and Beethoven",38,2019,10.1111/musa.12117,2625245,NA,Final,NA,NA,NA,male,0.98,266,author1,Duane2019387_author1,1,1,0,1,duane_benjamin,Undefined,0
Clifton201847,Kevin,NA,Clifton,Kevin Clifton,Music Analysis,1,47 – 67,Blackwell Publishing Ltd,‘We All Go a Little Mad Sometimes. Haven't You?’ Musical Empathy in Hitchcock's Psycho,37,2018,10.1111/musa.12108,2625245,NA,Final,"Austin College, United States",United States,US,male,1,510914,author1,Clifton201847_author1,1,1,0,1,clifton_kevin,Undefined,0
Suurpää2022394,Lauri,NA,Suurpää,Lauri Suurpää,Music Analysis,3,394 – 439,John Wiley and Sons Inc,Continuous Exposition in Mozart's Slow Chamber-Music Movements,41,2022,10.1111/musa.12199,2625245,NA,Final,NA,NA,NA,female,0.5,4,author1,Suurpää2022394_author1,1,1,0,1,suurpää_lauri,Open Access,0
Rodgers2017315,Stephen,NA,Rodgers,Stephen Rodgers,Music Analysis,3,315 – 349,Blackwell Publishing Ltd,Song and the Music of Poetry,36,2017,10.1111/musa.12091,2625245,NA,Final,NA,NA,NA,male,0.98,124,author1,Rodgers2017315_author1,1,1,0,1,rodgers_stephen,Undefined,4
Honarmand202374,Amin,NA,Honarmand,Amin Honarmand,Music Analysis,1,74 – 111,John Wiley and Sons Inc,The Subsets of SLIDE- and Parallel-Related Combinations in Twentieth-Century Music,42,2023,10.1111/musa.12206,2625245,NA,Final,"Theory and Composition, University of Tehran, Iran",Iran,IR,male,0.99,29527,author1,Honarmand202374_author1,1,1,0,1,honarmand_amin,Undefined,1
Leach20193,Elizabeth,Eva,Leach,Elizabeth Eva Leach,Music Analysis,1-2,3 – 46,Blackwell Publishing Ltd,Do Trouvère Melodies Mean Anything?,38,2019,10.1111/musa.12121,2625245,NA,Final,"University of Oxford, United Kingdom",United Kingdom,GB,female,1,49581,author1,Leach20193_author1,1,1,0,1,leach_elizabeth,Open Access,8
Clarke2012347,Michael,NA,Clarke,Michael Clarke,Music Analysis,3,347 – 380,NA,Analysing electroacoustic music: An interactive aural approach,31,2012,10.1111/j.1468-2249.2012.00339.x,2625245,NA,Final,"School of Music, Humanities and Media, University of Huddersfield, United Kingdom",United Kingdom,GB,male,1,210764,author1,Clarke2012347_author1,1,1,0,1,clarke_michael,Undefined,16
Riley2018310,Matthew,NA,Riley,Matthew Riley,Music Analysis,3,310 – 338,Blackwell Publishing Ltd,"Functional Analysis at the Fin de Siècle: Genre, Compositional Process and the Demonic in the Rondo of Elgar's Second Symphony",37,2018,10.1111/musa.12119,2625245,NA,Final,NA,NA,NA,male,0.99,183,author1,Riley2018310_author1,1,1,0,1,riley_matthew,Open Access,1
Kallis20153,Vasilis,NA,Kallis,Vasilis Kallis,Music Analysis,1,3 – 46,NA,Pitch organisation in Scriabin's tenth sonata,34,2015,10.1111/musa.12039,2625245,NA,Final,NA,NA,NA,male,0.75,1,author1,Kallis20153_author1,1,1,0,1,kallis_vasilis,Undefined,5
Rusch201158,René,NA,Rusch,René Rusch,Music Analysis,1,58 – 88,NA,"Rethinking conceptions of Unity: Schubert's moment musical in A major, D. 780 (O p. 94) No. 2",30,2011,10.1111/j.1468-2249.2011.00310.x,2625245,NA,Final,"Schulich School of Music, McGill University, Canada",Canada,CA,male,0.96,360,author1,Rusch201158_author1,1,1,0,1,rusch_rené,Undefined,3
Murphy2020387,Nancy,NA,Murphy,Nancy Murphy,Music Analysis,3,387 – 413,John Wiley and Sons Inc,Expressive Timing in Bob Dylan's ‘With God on Our Side’,39,2020,10.1111/musa.12151,2625245,NA,Final,"School of Music, University of Houston, United States",United States,US,female,1,322042,author1,Murphy2020387_author1,1,1,0,1,murphy_nancy,Undefined,3
Horton2014194,Julian,NA,Horton,Julian Horton,Music Analysis,2,194 – 213,Blackwell Publishing Ltd,"Stasis and continuity in Schubert's string quintet: Responses to Nathan Martin, steven vande Moortele, scott Burnham and John Koslovsky",33,2014,10.1111/musa.12031,2625245,NA,Final,"Music Department, Durham University, United Kingdom",United Kingdom,GB,male,1,20079,author1,Horton2014194_author1,1,1,0,1,horton_julian,Undefined,1
Lambert2020277,Philip,NA,Lambert,Philip Lambert,Music Analysis,3,277 – 313,John Wiley and Sons Inc,Half-Diminished Seventh Chords and Their Contexts,39,2020,10.1111/musa.12154,2625245,NA,Final,"College and the Graduate Center, University of New York, United States",United States,US,male,1,82876,author1,Lambert2020277_author1,1,1,0,1,lambert_philip,Undefined,3
Waltham-Smith2018150,Naomi,NA,Waltham-Smith,Naomi Waltham-Smith,Music Analysis,2,150 – 183,Blackwell Publishing Ltd,"Form and Repetition: Deleuze, Guillaume and Sonata Theory",37,2018,10.1111/musa.12098,2625245,NA,Final,"University of Pennsylvania, United States",United States,US,female,1,32425,author1,Waltham-Smith2018150_author1,1,1,0,1,waltham-smith_naomi,Open Access,2
Whittall2016383,Arnold,NA,Whittall,Arnold Whittall,Music Analysis,3,383 – 406,Blackwell Publishing Ltd,Metaphysical Materials: Schoenberg in Our Time,35,2016,10.1111/musa.12075,2625245,NA,Final,NA,NA,NA,male,1,93,author1,Whittall2016383_author1,1,1,0,1,whittall_arnold,Undefined,1
Byros2012112,Vasili,NA,Byros,Vasili Byros,Music Analysis,1,112 – 124,NA,Unearthing the past: Theory and archaeology in Robert Gjerdingen' s music in the galant style,31,2012,10.1111/j.1468-2249.2012.00348.x,2625245,NA,Final,"Department of Music Theory and Cognition, Northwestern University, United States",United States,US,male,1,306,author1,Byros2012112_author1,1,1,0,1,byros_vasili,Undefined,6
Boss2018203,Jack,NA,Boss,Jack Boss,Music Analysis,2,203 – 242,Blackwell Publishing Ltd,Schoenberg's Opus 33B and the Problem of its Contrasting ‘Continuation’ and Second Theme,37,2018,10.1111/musa.12105,2625245,NA,Final,"University of Oregon, United States",United States,US,male,1,198045,author1,Boss2018203_author1,1,1,0,1,boss_jack,Undefined,0
Witek2017138,Maria,A. G.,Witek,Maria A. G. Witek,Music Analysis,1,138 – 160,Blackwell Publishing Ltd,"Filling In: Syncopation, Pleasure and Distributed Embodiment in Groove",36,2017,10.1111/musa.12082,2625245,NA,Final,NA,NA,NA,female,0.98,2865,author1,Witek2017138_author1,1,1,0,1,witek_maria,Undefined,49
Schmalfeldt2022349,Janet,NA,Schmalfeldt,Janet Schmalfeldt,Music Analysis,3,349 – 393,John Wiley and Sons Inc,‘Nineteenth-Century’ Subdominants,41,2022,10.1111/musa.12200,2625245,NA,Final,"Tufts University, United States",United States,US,female,1,163354,author1,Schmalfeldt2022349_author1,1,1,0,1,schmalfeldt_janet,Undefined,4
Love2016142,Stefan,Caris,Love,Stefan Caris Love,Music Analysis,2,142 – 170,Blackwell Publishing Ltd,"Historical hypermetrical hearing: Uncertainty, floors and trapdoors",35,2016,10.1111/musa.12058,2625245,NA,Final,NA,NA,NA,male,1,143,author1,Love2016142_author1,1,1,0,1,love_stefan,Undefined,3
Hutchinson202294,Kyle,NA,Hutchinson,Kyle Hutchinson,Music Analysis,1,94 – 144,John Wiley and Sons Inc,Chromatically Altered Diminished-Seventh Chords: Reframing Function through Dissonance Resolution in Late Nineteenth-Century Tonality,41,2022,10.1111/musa.12185,2625245,NA,Final,NA,NA,NA,male,0.94,33,author1,Hutchinson202294_author1,1,1,0,1,hutchinson_kyle,Undefined,2
Snarrenberg20122,Robert,NA,Snarrenberg,Robert Snarrenberg,Music Analysis,1,2 – 36,NA,"Brahms's six songs, op. 3",31,2012,10.1111/j.1468-2249.2012.00343.x,2625245,NA,Final,"Washington University, St. Louis, MO, United States",United States,US,male,1,780374,author1,Snarrenberg20122_author1,1,1,0,1,snarrenberg_robert,Undefined,1
Tan202182,Emily,X. X.,Tan,Emily X. X. Tan,Music Analysis,1,82 – 103,John Wiley and Sons Inc,A Form of Hope in Richard Strauss's Metamorphosen,40,2021,10.1111/musa.12149,2625245,NA,Final,"The Queen's College and Magdalen College, Oxford, United Kingdom",United Kingdom,GB,female,1,66561,author1,Tan202182_author1,1,1,0,1,tan_emily,Undefined,0
Monahan2016171,Seth,NA,Monahan,Seth Monahan,Music Analysis,2,171 – 232,Blackwell Publishing Ltd,Voice-leading energetics in wagner's ‘tristan idiom’,35,2016,10.1111/musa.12055,2625245,NA,Final,NA,NA,NA,male,0.95,66,author1,Monahan2016171_author1,1,1,0,1,monahan_seth,Undefined,2
Stoessel2019155,Jason,NA,Stoessel,Jason Stoessel,Music Analysis,1-2,155 – 203,Blackwell Publishing Ltd,New Light on the Mid-Fourteenth-Century Chace: Canons Hidden in the Tournai Manuscript,38,2019,10.1111/musa.12116,2625245,NA,Final,"Music at the University of New England, Australia, Australia; Musicology at the University of Queensland, Australia",Australia,AU,male,1,27168,author1,Stoessel2019155_author1,1,2,0,0,stoessel_jason,Open Access,2
Stoessel2019155,Denis,NA,Collins,Denis Collins,Music Analysis,1-2,155 – 203,Blackwell Publishing Ltd,New Light on the Mid-Fourteenth-Century Chace: Canons Hidden in the Tournai Manuscript,38,2019,10.1111/musa.12116,2625245,NA,Final,"Music at the University of New England, Australia, Australia; Musicology at the University of Queensland, Australia",Australia,AU,male,1,200,author2,Stoessel2019155_author2,2,2,1,0,collins_denis,Open Access,2
Liu202250,Lucy,Y.,Liu,Lucy Y. Liu,Music Analysis,1,50 – 93,John Wiley and Sons Inc,Brahms's ‘Musical Prose’ Reconsidered,41,2022,10.1111/musa.12187,2625245,NA,Final,NA,NA,NA,female,0.99,190,author1,Liu202250_author1,1,1,0,1,liu_lucy,Undefined,0
Guez2021147,Jonathan,NA,Guez,Jonathan Guez,Music Analysis,2,147 – 177,John Wiley and Sons Inc,Process and Pendulum in Schubert's Expanded Type 1 Sonatas,40,2021,10.1111/musa.12172,2625245,NA,Final,NA,NA,NA,male,0.98,224,author1,Guez2021147_author1,1,1,0,1,guez_jonathan,Undefined,3
Smith20223,Peter,H.,Smith,Peter H. Smith,Music Analysis,1,3 – 49,John Wiley and Sons Inc,"Dvořák's Violin Concerto Reconsidered: Joachim's Influence, Bruch's Model and Romantic Innovations in Sonata Practice",41,2022,10.1111/musa.12181,2625245,NA,Final,NA,NA,NA,male,0.99,1178,author1,Smith20223_author1,1,1,0,1,smith_peter,Undefined,1
Moreira2021253,Daniel,NA,Moreira,Daniel Moreira,Music Analysis,2,253 – 283,John Wiley and Sons Inc,The Spiral of Time: the Crystal-Image in Herrmann's Music for Hitchcock's Vertigo,40,2021,10.1111/musa.12166,2625245,NA,Final,NA,NA,NA,male,0.97,1079,author1,Moreira2021253_author1,1,1,0,1,moreira_daniel,Undefined,1
Gates201380,Bernard,NA,Gates,Bernard Gates,Music Analysis,1,80 – 153,NA,"A pitch-class set space odyssey, told by way of a hexachord-induced system of genera",32,2013,10.1111/j.1468-2249.2012.00340.x,2625245,NA,Final,NA,NA,NA,male,0.99,155,author1,Gates201380_author1,1,1,0,1,gates_bernard,Undefined,1
Snarrenberg2017372,Robert,NA,Snarrenberg,Robert Snarrenberg,Music Analysis,3,372 – 383,Blackwell Publishing Ltd,"Linear and Linguistic Syntax in Brahms's O Kühler Wald, Op. 72 No. 3",36,2017,10.1111/musa.12101,2625245,NA,Final,NA,NA,NA,male,0.98,484,author1,Snarrenberg2017372_author1,1,1,0,1,snarrenberg_robert,Undefined,1
Millard202140,Russell,NA,Millard,Russell Millard,Music Analysis,1,40 – 81,John Wiley and Sons Inc,Narrating Masculinity in the Dance Contest from Ravel's Daphnis et Chloé,40,2021,10.1111/musa.12163,2625245,NA,Final,"University of London, United Kingdom",United Kingdom,GB,male,1,21479,author1,Millard202140_author1,1,1,0,1,millard_russell,Undefined,2
Coulembier2016341,Klaas,NA,Coulembier,Klaas Coulembier,Music Analysis,3,341 – 372,Blackwell Publishing Ltd,"Multi-Temporality: an Analytical Approach to Contemporary Music, Embracing Concepts of Gilles Deleuze and Félix Guattari",35,2016,10.1111/musa.12074,2625245,NA,Final,NA,NA,NA,male,1,11,author1,Coulembier2016341_author1,1,1,0,1,coulembier_klaas,Undefined,1
Ivanovitch20111,Roman,NA,Ivanovitch,Roman Ivanovitch,Music Analysis,1,1 – 36,NA,Mozart's art of retransition,30,2011,10.1111/j.1468-2249.2011.00305.x,2625245,NA,Final,"Indiana University, United States",India,IN,male,0.97,1385,author1,Ivanovitch20111_author1,1,1,0,1,ivanovitch_roman,Undefined,11
Pearson2016280,Lara,NA,Pearson,Lara Pearson,Music Analysis,3,280 – 313,Blackwell Publishing Ltd,Coarticulation and Gesture: an Analysis of Melodic Movement in South Indian Raga Performance,35,2016,10.1111/musa.12071,2625245,NA,Final,NA,NA,NA,female,1,20,author1,Pearson2016280_author1,1,1,0,1,pearson_lara,Open Access,19
Lee2019316,Gavin,NA,Lee,Gavin Lee,Music Analysis,3,316 – 357,John Wiley and Sons Inc,Postcolonial Bifurcation: On John Sharpley's Emptiness,38,2019,10.1111/musa.12115,2625245,NA,Final,NA,NA,NA,male,1,92,author1,Lee2019316_author1,1,1,0,1,lee_gavin,Undefined,2
Lee2021178,Kelvin,H. F.,Lee,Kelvin H. F. Lee,Music Analysis,2,178 – 226,John Wiley and Sons Inc,Formalising Star Clusters: Sonata Process and Breakthrough Function in the Adagio of Mahler's Tenth Symphony,40,2021,10.1111/musa.12169,2625245,NA,Final,"University of Leuven, Belgium",Belgium,BE,male,0.99,219,author1,Lee2021178_author1,1,1,0,1,lee_kelvin,Undefined,3
Slater2011360,Mark,NA,Slater,Mark Slater,Music Analysis,2-3,360 – 395,NA,Timbre and non-radical didacticism in the streets ' A grand don't come for free: A poetic-ecological model,30,2011,10.1111/j.1468-2249.2011.00317.x,2625245,NA,Final,"Department of Drama and Music, University of Hull, United Kingdom, United Kingdom",United Kingdom,GB,male,1,282954,author1,Slater2011360_author1,1,1,0,1,slater_mark,Undefined,6
Byros2012273,Vasili,NA,Byros,Vasili Byros,Music Analysis,3,273 – 346,NA,Meyer's Anvil: Revisiting the schema concept,31,2012,10.1111/j.1468-2249.2012.00344.x,2625245,NA,Final,"Department of Music Theory and Cognition, Northwestern University, United States",United States,US,male,1,306,author1,Byros2012273_author1,1,1,0,1,byros_vasili,Undefined,36
Edwards2016258,Peter,NA,Edwards,Peter Edwards,Music Analysis,2,258 – 278,Blackwell Publishing Ltd,Resisting closure: The passacaglia finale from gyÖrgy ligeti's le grand macabre,35,2016,10.1111/musa.12056,2625245,NA,Final,NA,NA,NA,male,0.99,1178,author1,Edwards2016258_author1,1,1,0,1,edwards_peter,Undefined,2
Paynter201547,Terrence,NA,Paynter,Terrence Paynter,Music Analysis,1,47 – 90,NA,Form and process in Morton Feldman's Spring of Chosroes,34,2015,10.1111/musa.12040,2625245,NA,Final,NA,NA,NA,male,1,25,author1,Paynter201547_author1,1,1,0,1,paynter_terrence,Undefined,3
Clement20174,Brett,NA,Clement,Brett Clement,Music Analysis,1,4 – 36,Blackwell Publishing Ltd,An Introduction to Frank Zappa's ‘Chord Bible’,36,2017,10.1111/musa.12083,2625245,NA,Final,NA,NA,NA,male,1,7,author1,Clement20174_author1,1,1,0,1,clement_brett,Undefined,0
